gps_data_flag,registration_number,horse_name,pp_track,pp_race_date,pp_race_number,pp_country,race_type,grade,distance_id,distance_unit,about_distance_indicator,distance,surface,post_position,position_at_point_of_call_1,position_at_point_of_call_2,position_at_point_of_call_3,position_at_point_of_call_4,position_at_point_of_call_5,official_position,length_behind_at_poc_1,length_behind_at_poc_2,length_behind_at_poc_3,length_behind_at_poc_4,length_behind_at_poc_5,length_behind_at_finish,length_ahead_at_poc_1,length_ahead_at_poc_2,length_ahead_at_poc_3,length_ahead_at_poc_4,length_ahead_at_poc_5,length_ahead_at_finish,post_time_odds,field_size,purse,is_about_distance,is_graded_race,has_gps_data,distance_furlongs,distance_meters_expected,distance_label,is_nonstandard_distance,pp_race_key
,20016120,Collection Day,PEN,2025-06-26,7,USA,ALW,,8.0,F,,1M,D,1,4.0,3.0,5.0,,5.0,4,450.0,300.0,510.0,0.0,860.0,1100.0,150.0,10.0,0.0,0.0,0.0,450.0,13,5,35000,0,0,0,8.0,1609.344,1M,0,20016120|PEN|2025-06-26|7
X,20016233,Spencerian,LRL,2025-11-28,4,USA,AOC,,8.5,F,,1 1/16M,D,6,1.0,2.0,3.0,,3.0,5,0.0,10.0,60.0,0.0,60.0,975.0,100.0,10.0,300.0,0.0,10.0,125.0,30,6,60155,0,0,1,8.5,1709.928,1 1/16M,0,20016233|LRL|2025-11-28|4
X,20016233,Spencerian,LRL,2025-10-11,7,USA,STK,,7.0,F,,7F,D,4,11.0,11.0,,,7.0,5,970.0,1270.0,0.0,0.0,750.0,675.0,500.0,250.0,0.0,0.0,50.0,175.0,154,12,102030,0,0,1,7.0,1408.176,7F,0,20016233|LRL|2025-10-11|7
X,20016233,Spencerian,LRL,2025-04-19,6,USA,AOC,,6.0,F,,6F,D,1,3.0,5.0,,,5.0,5,110.0,460.0,0.0,0.0,950.0,1230.0,150.0,150.0,0.0,0.0,100.0,10.0,23,8,55985,0,0,1,6.0,1207.008,6F,0,20016233|LRL|2025-04-19|6
X,20016522,On the Mark,LRL,2025-12-13,7,USA,AOC,,6.0,F,,6F,D,1,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,250.0,375.0,22,6,53795,0,0,1,6.0,1207.008,6F,0,20016522|LRL|2025-12-13|7
,20016522,On the Mark,DEL,2025-07-11,6,USA,SOC,,6.0,F,,6F,D,3,2.0,2.0,,,2.0,3,100.0,200.0,0.0,0.0,300.0,475.0,200.0,100.0,0.0,0.0,50.0,375.0,39,5,32000,0,0,0,6.0,1207.008,6F,0,20016522|DEL|2025-07-11|6
X,20016522,On the Mark,LRL,2025-06-06,8,USA,AOC,,6.0,F,,6F,D,4,5.0,3.0,,,2.0,1,220.0,160.0,0.0,0.0,10.0,0.0,150.0,50.0,0.0,0.0,100.0,10.0,100,6,57680,0,0,1,6.0,1207.008,6F,0,20016522|LRL|2025-06-06|8
X,20016522,On the Mark,LRL,2025-05-04,8,USA,AOC,,5.5,F,,5 1/2F,D,2,7.0,6.0,,,4.0,3,370.0,410.0,0.0,0.0,410.0,330.0,0.0,50.0,0.0,0.0,100.0,125.0,19,7,56300,0,0,1,5.5,1106.424,5 1/2F,0,20016522|LRL|2025-05-04|8
X,20016574,Feeling Woozy,AQU,2026-01-15,6,USA,SOC,,8.0,F,,1M,D,2,4.0,4.0,3.0,,3.0,3,210.0,210.0,310.0,0.0,750.0,1375.0,250.0,150.0,10.0,0.0,150.0,125.0,69,6,62000,0,0,1,8.0,1609.344,1M,0,20016574|AQU|2026-01-15|6
X,20016574,Feeling Woozy,LRL,2025-12-12,2,USA,SOC,,8.5,F,,1 1/16M,D,2,1.0,1.0,1.0,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,400.0,0.0,550.0,1100.0,29,6,40885,0,0,1,8.5,1709.928,1 1/16M,0,20016574|LRL|2025-12-12|2
,20016574,Feeling Woozy,PRX,2025-11-25,9,USA,AOC,,8.5,F,,1 1/16M,D,3,2.0,3.0,5.0,,7.0,7,150.0,250.0,610.0,0.0,1460.0,1800.0,10.0,150.0,50.0,0.0,400.0,125.0,43,8,52000,0,0,0,8.5,1709.928,1 1/16M,0,20016574|PRX|2025-11-25|9
,20016574,Feeling Woozy,PRX,2025-10-28,9,USA,AOC,,8.0,F,,1M,D,1,1.0,1.0,1.0,,2.0,4,0.0,0.0,0.0,0.0,50.0,375.0,50.0,50.0,100.0,0.0,10.0,950.0,8,6,52000,0,0,0,8.0,1609.344,1M,0,20016574|PRX|2025-10-28|9
,20016574,Feeling Woozy,PRX,2025-09-24,8,USA,AOC,,8.0,F,,1M,D,5,1.0,1.0,1.0,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,300.0,100.0,34,7,52000,0,0,0,8.0,1609.344,1M,0,20016574|PRX|2025-09-24|8
X,20016744,Lute Warm,LRL,2025-11-14,8,USA,AOC,,8.0,F,,1M,T,7,3.0,2.0,1.0,,1.0,1,350.0,150.0,0.0,0.0,0.0,0.0,100.0,10.0,10.0,0.0,100.0,150.0,20,7,59020,0,0,1,8.0,1609.344,1M,0,20016744|LRL|2025-11-14|8
,20016744,Lute Warm,FG,2024-12-21,6,USA,STK,,8.5,F,,1 1/16M,T,1,3.0,5.0,6.0,,6.0,6,300.0,260.0,350.0,0.0,510.0,725.0,50.0,200.0,0.0,0.0,0.0,0.0,14,6,100000,0,0,0,8.5,1709.928,1 1/16M,0,20016744|FG|2024-12-21|6
X,20016744,Lute Warm,KEE,2024-10-18,4,USA,ALW,,8.5,F,,1 1/16M,T,7,7.0,7.0,8.0,,6.0,5,610.0,750.0,770.0,0.0,650.0,205.0,150.0,100.0,0.0,0.0,50.0,600.0,9,8,140000,0,0,1,8.5,1709.928,1 1/16M,0,20016744|KEE|2024-10-18|4
X,20016773,Bay Street,LRL,2025-11-30,3,USA,SOC,,8.5,F,,1 1/16M,D,5,4.0,3.0,4.0,,5.0,5,250.0,350.0,1100.0,0.0,1110.0,2050.0,100.0,100.0,150.0,0.0,400.0,125.0,61,7,29935,0,0,1,8.5,1709.928,1 1/16M,0,20016773|LRL|2025-11-30|3
X,20016773,Bay Street,LRL,2025-11-08,5,USA,SOC,,8.0,F,,1M,T,2,1.0,1.0,1.0,,2.0,3,0.0,0.0,0.0,0.0,50.0,205.0,200.0,200.0,10.0,0.0,200.0,10.0,93,10,34045,0,0,1,8.0,1609.344,1M,0,20016773|LRL|2025-11-08|5
X,20016773,Bay Street,LRL,2025-10-11,10,USA,STK,,8.5,F,,1 1/16M,T,5,6.0,4.0,5.0,,8.0,7,550.0,460.0,420.0,0.0,620.0,775.0,250.0,100.0,150.0,0.0,0.0,10.0,198,8,125000,0,0,1,8.5,1709.928,1 1/16M,0,20016773|LRL|2025-10-11|10
X,20016866,Devil Pays in Gold,CD,2025-11-26,7,USA,STR,,6.0,F,,6F,D,2,2.0,3.0,,,4.0,5,100.0,110.0,0.0,0.0,120.0,385.0,50.0,50.0,0.0,0.0,100.0,10.0,56,7,60000,0,0,1,6.0,1207.008,6F,0,20016866|CD|2025-11-26|7
X,20016866,Devil Pays in Gold,CD,2025-10-29,1,USA,STR,,5.5,F,,5 1/2F,D,4,5.0,5.0,,,6.0,3,220.0,250.0,0.0,0.0,660.0,975.0,150.0,150.0,0.0,0.0,200.0,25.0,51,7,60000,0,0,1,5.5,1106.424,5 1/2F,0,20016866|CD|2025-10-29|1
,20016866,Devil Pays in Gold,DEL,2025-10-04,8,USA,SOC,,6.0,F,,6F,D,4,3.0,1.0,,,1.0,1,110.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,100.0,10.0,38,7,29000,0,0,0,6.0,1207.008,6F,0,20016866|DEL|2025-10-04|8
X,20017096,Major Houlihan,LRL,2025-11-28,5,USA,CLM,,8.5,F,,1 1/16M,D,7,2.0,2.0,2.0,,2.0,3,200.0,250.0,100.0,0.0,350.0,725.0,500.0,200.0,300.0,0.0,350.0,325.0,78,8,21300,0,0,1,8.5,1709.928,1 1/16M,0,20017096|LRL|2025-11-28|5
,20017096,Major Houlihan,DEL,2025-07-19,1,USA,CLM,,8.0,F,,1M,D,3,1.0,1.0,1.0,,2.0,2,0.0,0.0,0.0,0.0,100.0,75.0,50.0,50.0,10.0,0.0,200.0,150.0,14,7,17000,0,0,0,8.0,1609.344,1M,0,20017096|DEL|2025-07-19|1
X,20017096,Major Houlihan,LRL,2025-06-20,2,USA,CLM,,8.0,F,,1M,D,2,2.0,2.0,1.0,,2.0,1,100.0,50.0,0.0,0.0,100.0,0.0,100.0,300.0,50.0,0.0,400.0,100.0,19,5,15655,0,0,1,8.0,1609.344,1M,0,20017096|LRL|2025-06-20|2
,20017325,Gordian Knot,PRX,2025-12-24,6,USA,AOC,,6.5,F,,6 1/2F,D,7,6.0,4.0,,,3.0,2,180.0,300.0,0.0,0.0,700.0,325.0,250.0,10.0,0.0,0.0,50.0,125.0,82,9,42000,0,0,0,6.5,1307.592,6 1/2F,0,20017325|PRX|2025-12-24|6
,20017325,Gordian Knot,PRX,2025-11-28,9,USA,AOC,,6.0,F,,6F,D,8,6.0,7.0,,,9.0,9,370.0,610.0,0.0,0.0,1300.0,1700.0,50.0,50.0,0.0,0.0,200.0,50.0,65,10,42000,0,0,0,6.0,1207.008,6F,0,20017325|PRX|2025-11-28|9
,20017325,Gordian Knot,PRX,2025-11-11,7,USA,CLM,,6.0,F,,6F,D,2,3.0,4.0,,,3.0,2,150.0,220.0,0.0,0.0,300.0,325.0,10.0,50.0,0.0,0.0,100.0,150.0,21,7,35000,0,0,0,6.0,1207.008,6F,0,20017325|PRX|2025-11-11|7
X,20018257,S S Sinatra,LRL,2025-11-28,8,USA,AOC,,6.0,F,,6F,D,6,2.0,1.0,,,1.0,1,200.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,100.0,5.0,14,6,61040,0,0,1,6.0,1207.008,6F,0,20018257|LRL|2025-11-28|8
X,20018257,S S Sinatra,LRL,2025-10-19,10,USA,AOC,,6.0,F,,6F,D,5,2.0,2.0,,,2.0,5,10.0,150.0,0.0,0.0,200.0,750.0,50.0,10.0,0.0,0.0,10.0,10.0,38,7,56500,0,0,1,6.0,1207.008,6F,0,20018257|LRL|2025-10-19|10
X,20018257,S S Sinatra,LRL,2025-09-21,6,USA,AOC,,6.0,F,,6F,D,4,9.0,8.0,,,6.0,4,590.0,670.0,0.0,0.0,900.0,510.0,300.0,250.0,0.0,0.0,10.0,50.0,72,10,63880,0,0,1,6.0,1207.008,6F,0,20018257|LRL|2025-09-21|6
X,20018653,Salvo Trigger,LRL,2026-01-09,1,USA,CLM,,8.0,F,,1M,D,7,4.0,5.0,5.0,,5.0,5,170.0,350.0,370.0,0.0,610.0,685.0,100.0,200.0,10.0,0.0,100.0,425.0,201,9,25870,0,0,1,8.0,1609.344,1M,0,20018653|LRL|2026-01-09|1
X,20018653,Salvo Trigger,TP,2025-12-12,4,USA,CLM,,8.5,F,,1 1/16M,D,8,10.0,10.0,10.0,,2.0,3,670.0,530.0,390.0,0.0,200.0,350.0,50.0,300.0,3000.0,0.0,100.0,50.0,593,11,26800,0,0,1,8.5,1709.928,1 1/16M,0,20018653|TP|2025-12-12|4
X,20018653,Salvo Trigger,LRL,2025-10-26,1,USA,SOC,,5.5,F,,5 1/2F,T,8,9.0,9.0,,,8.0,8,680.0,400.0,0.0,0.0,340.0,410.0,50.0,100.0,0.0,0.0,200.0,550.0,501,10,26380,0,0,1,5.5,1106.424,5 1/2F,0,20018653|LRL|2025-10-26|1
X,20018653,Salvo Trigger,LRL,2025-10-04,7,USA,SOC,,6.0,F,,6F,T,7,9.0,9.0,,,9.0,9,2150.0,2110.0,0.0,0.0,1280.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,779,9,26240,0,0,1,6.0,1207.008,6F,0,20018653|LRL|2025-10-04|7
X,20018850,Hay Chief,LRL,2025-11-29,2,USA,CLM,,8.5,F,,1 1/16M,D,7,7.0,7.0,5.0,,3.0,2,770.0,760.0,710.0,0.0,550.0,825.0,0.0,0.0,500.0,0.0,200.0,5.0,25,8,19140,0,0,1,8.5,1709.928,1 1/16M,0,20018850|LRL|2025-11-29|2
X,20018850,Hay Chief,LRL,2025-11-08,4,USA,CLM,,8.5,F,,1 1/16M,D,3,8.0,8.0,8.0,,6.0,3,1570.0,1210.0,960.0,0.0,710.0,410.0,200.0,200.0,500.0,0.0,50.0,10.0,41,9,19640,0,0,1,8.5,1709.928,1 1/16M,0,20018850|LRL|2025-11-08|4
X,20018850,Hay Chief,LRL,2025-09-21,4,USA,SOC,,8.5,F,,1 1/16M,D,7,4.0,5.0,5.0,,6.0,5,450.0,410.0,510.0,0.0,610.0,1005.0,10.0,500.0,10.0,0.0,250.0,125.0,56,7,30370,0,0,1,8.5,1709.928,1 1/16M,0,20018850|LRL|2025-09-21|4
,20019117,Bad Connection,CT,2026-01-02,5,USA,CLM,,4.5,F,,4 1/2F,D,1,5.0,,,,7.0,9,500.0,0.0,0.0,0.0,850.0,1100.0,10.0,0.0,0.0,0.0,50.0,600.0,195,10,15800,0,0,0,4.5,905.2560000000001,4 1/2F,0,20019117|CT|2026-01-02|5
,20019117,Bad Connection,CT,2025-12-12,4,USA,SOC,,4.5,F,,4 1/2F,D,6,7.0,,,,7.0,7,360.0,0.0,0.0,0.0,460.0,950.0,150.0,0.0,0.0,0.0,10.0,25.0,437,8,22700,0,0,0,4.5,905.2560000000001,4 1/2F,0,20019117|CT|2025-12-12|4
,20019117,Bad Connection,FL,2025-11-13,1,USA,ALW,,5.5,F,,5 1/2F,D,5,1.0,2.0,,,3.0,4,0.0,10.0,0.0,0.0,410.0,1025.0,50.0,100.0,0.0,0.0,100.0,10.0,418,6,24500,0,0,0,5.5,1106.424,5 1/2F,0,20019117|FL|2025-11-13|1
X,20019378,Great Heavens,LRL,2025-12-26,8,USA,ALW,,5.5,F,,5 1/2F,D,8,8.0,8.0,,,6.0,5,1170.0,1120.0,0.0,0.0,700.0,185.0,0.0,0.0,0.0,0.0,250.0,150.0,20,8,49000,0,0,1,5.5,1106.424,5 1/2F,0,20019378|LRL|2025-12-26|8
X,20019378,Great Heavens,LRL,2025-11-30,4,USA,ALW,,6.0,F,,6F,D,3,5.0,3.0,,,3.0,4,310.0,350.0,0.0,0.0,160.0,200.0,100.0,150.0,0.0,0.0,200.0,725.0,24,6,48000,0,0,1,6.0,1207.008,6F,0,20019378|LRL|2025-11-30|4
X,20019378,Great Heavens,LRL,2025-11-14,7,USA,ALW,,6.0,F,,6F,D,7,8.0,6.0,,,2.0,2,610.0,310.0,0.0,0.0,250.0,275.0,200.0,10.0,0.0,0.0,200.0,250.0,24,9,49500,0,0,1,6.0,1207.008,6F,0,20019378|LRL|2025-11-14|7
X,20019378,Great Heavens,LRL,2025-10-18,8,USA,ALW,,5.5,F,,5 1/2F,T,9,9.0,8.0,,,4.0,2,850.0,860.0,0.0,0.0,510.0,300.0,100.0,50.0,0.0,0.0,150.0,75.0,40,10,50000,0,0,1,5.5,1106.424,5 1/2F,0,20019378|LRL|2025-10-18|8
,20019678,Penny Polka,PRX,2025-11-28,8,USA,CLM,,8.32,F,,1M 70Y,D,8,5.0,5.0,4.0,,9.0,9,220.0,170.0,420.0,0.0,1660.0,2235.0,50.0,100.0,50.0,0.0,50.0,10.0,241,10,21000,0,0,0,8.32,1673.71776,1M 70Y,1,20019678|PRX|2025-11-28|8
,20019678,Penny Polka,DEL,2025-10-09,1,USA,CLM,,8.0,F,,1M,D,7,2.0,2.0,1.0,,2.0,3,150.0,100.0,0.0,0.0,200.0,730.0,50.0,150.0,50.0,0.0,100.0,5.0,26,10,16000,0,0,0,8.0,1609.344,1M,0,20019678|DEL|2025-10-09|1
,20019678,Penny Polka,DEL,2025-09-18,4,USA,CLM,,8.0,F,,1M,D,6,2.0,1.0,1.0,,2.0,2,50.0,0.0,0.0,0.0,100.0,650.0,100.0,10.0,100.0,0.0,600.0,325.0,44,7,16000,0,0,0,8.0,1609.344,1M,0,20019678|DEL|2025-09-18|4
,20019950,Guaponess,PRX,2025-12-30,7,USA,SOC,,8.5,F,,1 1/16M,D,6,1.0,1.0,1.0,,5.0,5,0.0,0.0,0.0,0.0,950.0,1450.0,50.0,50.0,50.0,0.0,100.0,25.0,9,8,50000,0,0,0,8.5,1709.928,1 1/16M,0,20019950|PRX|2025-12-30|7
,20019950,Guaponess,PRX,2025-11-19,9,USA,AOC,,8.32,F,,1M 70Y,D,7,2.0,2.0,1.0,,1.0,1,200.0,100.0,0.0,0.0,0.0,0.0,150.0,100.0,100.0,0.0,400.0,125.0,32,7,50000,0,0,0,8.32,1673.71776,1M 70Y,1,20019950|PRX|2025-11-19|9
,20019950,Guaponess,PRX,2025-10-28,3,USA,CLM,,6.0,F,,6F,D,1,3.0,2.0,,,1.0,1,60.0,200.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,200.0,26,5,32000,0,0,0,6.0,1207.008,6F,0,20019950|PRX|2025-10-28|3
X,20020171,Freeze the Fire,LRL,2025-12-20,4,USA,SOC,,6.0,F,,6F,D,3,3.0,2.0,,,2.0,1,650.0,350.0,0.0,0.0,50.0,0.0,10.0,100.0,0.0,0.0,250.0,225.0,10,8,32610,0,0,1,6.0,1207.008,6F,0,20020171|LRL|2025-12-20|4
X,20020171,Freeze the Fire,LRL,2025-11-29,9,USA,SOC,,6.0,F,,6F,D,2,2.0,2.0,,,2.0,1,100.0,250.0,0.0,0.0,10.0,0.0,100.0,400.0,0.0,0.0,300.0,100.0,17,8,30435,0,0,1,6.0,1207.008,6F,0,20020171|LRL|2025-11-29|9
X,20020171,Freeze the Fire,LRL,2025-10-31,6,USA,SOC,,6.0,F,,6F,D,3,5.0,4.0,,,2.0,1,660.0,300.0,0.0,0.0,50.0,0.0,300.0,150.0,0.0,0.0,150.0,75.0,40,8,27540,0,0,1,6.0,1207.008,6F,0,20020171|LRL|2025-10-31|6
,20020171,Freeze the Fire,TIM,2025-08-29,4,USA,SOC,,6.5,F,A,6 1/2F,D,5,1.0,1.0,,,2.0,1,0.0,0.0,0.0,0.0,10.0,0.0,10.0,50.0,0.0,0.0,350.0,10.0,68,6,29430,1,0,0,6.5,1307.592,6 1/2F,0,20020171|TIM|2025-08-29|4
X,20020224,Mosler Time,LRL,2025-11-23,7,USA,SOC,,8.0,F,,1M,D,5,3.0,4.0,3.0,,1.0,1,300.0,250.0,160.0,0.0,0.0,0.0,10.0,350.0,150.0,0.0,100.0,50.0,16,10,39055,0,0,1,8.0,1609.344,1M,0,20020224|LRL|2025-11-23|7
X,20020224,Mosler Time,LRL,2025-10-17,9,USA,SOC,,8.5,F,,1 1/16M,T,6,3.0,3.0,4.0,,3.0,4,350.0,600.0,650.0,0.0,450.0,600.0,100.0,50.0,400.0,0.0,150.0,300.0,77,9,30500,0,0,1,8.5,1709.928,1 1/16M,0,20020224|LRL|2025-10-17|9
X,20020224,Mosler Time,LRL,2025-09-26,9,USA,AOC,,8.5,F,,1 1/16M,T,7,5.0,6.0,8.0,,7.0,9,650.0,800.0,520.0,0.0,560.0,455.0,10.0,100.0,500.0,0.0,10.0,0.0,479,9,54500,0,0,1,8.5,1709.928,1 1/16M,0,20020224|LRL|2025-09-26|9
X,21000328,Permed,LRL,2025-11-27,5,USA,CLM,,8.0,F,,1M,D,7,1.0,2.0,5.0,,8.0,8,0.0,10.0,460.0,0.0,1410.0,2305.0,10.0,50.0,150.0,0.0,800.0,1150.0,61,9,21530,0,0,1,8.0,1609.344,1M,0,21000328|LRL|2025-11-27|5
X,21000328,Permed,LRL,2025-11-15,6,USA,SOC,,8.0,F,,1M,T,1,1.0,1.0,1.0,,2.0,5,0.0,0.0,0.0,0.0,10.0,450.0,150.0,150.0,50.0,0.0,250.0,125.0,142,10,26020,0,0,1,8.0,1609.344,1M,0,21000328|LRL|2025-11-15|6
,21000328,Permed,MED,2025-09-20,3,USA,CLM,,8.0,F,,1M,T,7,1.0,1.0,1.0,,1.0,3,0.0,0.0,0.0,0.0,0.0,75.0,50.0,50.0,100.0,0.0,150.0,100.0,102,9,25350,0,0,0,8.0,1609.344,1M,0,21000328|MED|2025-09-20|3
X,21000568,Hagrid's Flame,LRL,2025-11-30,7,USA,AOC,,8.5,F,,1 1/16M,D,3,2.0,2.0,2.0,,2.0,3,100.0,250.0,200.0,0.0,550.0,950.0,100.0,50.0,150.0,0.0,150.0,775.0,28,6,53000,0,0,1,8.5,1709.928,1 1/16M,0,21000568|LRL|2025-11-30|7
X,21000568,Hagrid's Flame,LRL,2025-11-14,4,USA,AOC,,8.5,F,,1 1/16M,D,2,4.0,3.0,5.0,,3.0,1,210.0,350.0,550.0,0.0,200.0,0.0,150.0,50.0,100.0,0.0,10.0,225.0,19,7,54295,0,0,1,8.5,1709.928,1 1/16M,0,21000568|LRL|2025-11-14|4
,21000568,Hagrid's Flame,PRX,2025-04-07,9,USA,AOC,,8.32,F,,1M 70Y,D,2,3.0,4.0,3.0,,1.0,2,350.0,210.0,20.0,0.0,0.0,0.0,50.0,150.0,100.0,0.0,50.0,175.0,18,7,50000,0,0,0,8.32,1673.71776,1M 70Y,1,21000568|PRX|2025-04-07|9
X,21000672,Catahoula Moon,LRL,2026-01-09,2,USA,SOC,,6.0,F,,6F,D,4,3.0,3.0,,,3.0,4,210.0,550.0,0.0,0.0,650.0,450.0,50.0,400.0,0.0,0.0,150.0,425.0,17,6,24000,0,0,1,6.0,1207.008,6F,0,21000672|LRL|2026-01-09|2
X,21000672,Catahoula Moon,LRL,2025-12-20,4,USA,SOC,,6.0,F,,6F,D,4,7.0,8.0,,,7.0,6,910.0,1010.0,0.0,0.0,1250.0,1525.0,100.0,0.0,0.0,0.0,1500.0,125.0,96,8,32610,0,0,1,6.0,1207.008,6F,0,21000672|LRL|2025-12-20|4
X,21000672,Catahoula Moon,LRL,2025-11-09,8,USA,SOC,,6.0,F,,6F,D,5,2.0,2.0,,,1.0,4,50.0,100.0,0.0,0.0,0.0,175.0,100.0,150.0,0.0,0.0,50.0,25.0,14,7,32980,0,0,1,6.0,1207.008,6F,0,21000672|LRL|2025-11-09|8
X,21000672,Catahoula Moon,LRL,2025-10-11,12,USA,STK,,6.0,F,,6F,D,1,6.0,7.0,,,6.0,5,470.0,910.0,0.0,0.0,710.0,650.0,10.0,10.0,0.0,0.0,300.0,275.0,124,8,100000,0,0,1,6.0,1207.008,6F,0,21000672|LRL|2025-10-11|12
,21000672,Catahoula Moon,DEL,2025-09-20,8,USA,AOC,,5.5,F,,5 1/2F,D,4,4.0,4.0,,,3.0,3,260.0,310.0,0.0,0.0,100.0,175.0,10.0,300.0,0.0,0.0,100.0,625.0,24,5,47000,0,0,0,5.5,1106.424,5 1/2F,0,21000672|DEL|2025-09-20|8
X,21000715,Goodbye Note,LRL,2025-12-28,7,USA,AOC,,8.0,F,,1M,D,3,2.0,2.0,2.0,,3.0,3,10.0,50.0,10.0,0.0,160.0,900.0,450.0,200.0,200.0,0.0,500.0,225.0,79,4,56000,0,0,1,8.0,1609.344,1M,0,21000715|LRL|2025-12-28|7
X,21000715,Goodbye Note,LRL,2025-12-07,4,USA,SOC,,6.0,F,,6F,D,4,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,100.0,250.0,189,7,40830,0,0,1,6.0,1207.008,6F,0,21000715|LRL|2025-12-07|4
X,21000715,Goodbye Note,LRL,2025-11-14,4,USA,AOC,,8.5,F,,1 1/16M,D,4,1.0,1.0,1.0,,1.0,4,0.0,0.0,0.0,0.0,0.0,650.0,150.0,300.0,300.0,0.0,150.0,175.0,182,7,54295,0,0,1,8.5,1709.928,1 1/16M,0,21000715|LRL|2025-11-14|4
X,21000715,Goodbye Note,LRL,2025-10-26,10,USA,AOC,,7.0,F,,7F,D,5,7.0,7.0,,,4.0,5,870.0,330.0,0.0,0.0,510.0,580.0,10.0,50.0,0.0,0.0,100.0,200.0,42,8,54000,0,0,1,7.0,1408.176,7F,0,21000715|LRL|2025-10-26|10
X,21000753,Princess Lucia,LRL,2025-12-12,7,USA,ALW,,8.0,F,,1M,D,2,2.0,3.0,4.0,,3.0,3,50.0,300.0,350.0,0.0,700.0,875.0,10.0,100.0,300.0,0.0,100.0,325.0,209,5,48000,0,0,1,8.0,1609.344,1M,0,21000753|LRL|2025-12-12|7
X,21000753,Princess Lucia,LRL,2025-09-14,4,USA,CLM,,5.5,F,,5 1/2F,D,2,2.0,2.0,,,1.0,1,100.0,150.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,10.0,100.0,157,7,22560,0,0,1,5.5,1106.424,5 1/2F,0,21000753|LRL|2025-09-14|4
X,21000753,Princess Lucia,LRL,2025-02-21,3,USA,CLM,,8.5,F,,1 1/16M,D,1,1.0,1.0,2.0,,3.0,3,0.0,0.0,10.0,0.0,360.0,950.0,200.0,50.0,250.0,0.0,350.0,100.0,18,6,22330,0,0,1,8.5,1709.928,1 1/16M,0,21000753|LRL|2025-02-21|3
X,21000753,Princess Lucia,LRL,2025-01-25,2,USA,CLM,,8.5,F,,1 1/16M,D,7,1.0,1.0,1.0,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,200.0,150.0,50.0,0.0,200.0,350.0,83,7,23290,0,0,1,8.5,1709.928,1 1/16M,0,21000753|LRL|2025-01-25|2
X,21000940,Gourmet,LRL,2025-12-12,3,USA,SOC,,6.0,F,,6F,D,2,3.0,4.0,,,4.0,4,60.0,260.0,0.0,0.0,600.0,1125.0,50.0,100.0,0.0,0.0,250.0,275.0,120,6,30450,0,0,1,6.0,1207.008,6F,0,21000940|LRL|2025-12-12|3
,21000940,Gourmet,PEN,2025-11-13,5,USA,AOC,,8.0,F,,1M,D,3,3.0,3.0,2.0,,5.0,5,250.0,260.0,500.0,0.0,820.0,1425.0,650.0,700.0,10.0,0.0,600.0,675.0,92,6,36000,0,0,0,8.0,1609.344,1M,0,21000940|PEN|2025-11-13|5
X,21000940,Gourmet,LRL,2025-10-26,5,USA,SOC,,6.0,F,,6F,T,8,5.0,6.0,,,8.0,8,660.0,570.0,0.0,0.0,800.0,450.0,10.0,100.0,0.0,0.0,200.0,250.0,418,10,32900,0,0,1,6.0,1207.008,6F,0,21000940|LRL|2025-10-26|5
X,21000940,Gourmet,LRL,2025-10-05,4,USA,SOC,,8.5,F,,1 1/16M,T,2,1.0,1.0,1.0,,2.0,4,0.0,0.0,0.0,0.0,10.0,250.0,200.0,50.0,100.0,0.0,150.0,100.0,24,8,31000,0,0,1,8.5,1709.928,1 1/16M,0,21000940|LRL|2025-10-05|4
X,21001063,J D Factor,LRL,2025-12-28,7,USA,AOC,,8.0,F,,1M,D,2,1.0,1.0,1.0,,2.0,2,0.0,0.0,0.0,0.0,150.0,475.0,10.0,50.0,10.0,0.0,10.0,425.0,7,4,56000,0,0,1,8.0,1609.344,1M,0,21001063|LRL|2025-12-28|7
,21001063,J D Factor,PRX,2025-11-25,9,USA,AOC,,8.5,F,,1 1/16M,D,5,1.0,1.0,1.0,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,150.0,100.0,150.0,0.0,500.0,125.0,28,8,52000,0,0,0,8.5,1709.928,1 1/16M,0,21001063|PRX|2025-11-25|9
X,21001063,J D Factor,BAQ,2025-10-18,6,USA,STR,,7.0,F,,7F,D,3,1.0,1.0,,,2.0,3,0.0,0.0,0.0,0.0,50.0,155.0,50.0,10.0,0.0,0.0,100.0,25.0,33,9,75000,0,0,1,7.0,1408.176,7F,0,21001063|BAQ|2025-10-18|6
